SPDRS&P500ETFTrust,Last:383.595,Change:6.93
"Date:March5,2021,9:44PMEST",Bid:383.93,Ask:383.97,Size:19*2,"Volume:152,039,624"
ExpirationDate,Calls,LastSale,Net,Bid,Ask,Volume,IV,Delta,Gamma,OpenInterest,Strike,Puts,LastSale,Net,Bid,Ask,Volume,IV,Delta,Gamma,OpenInterest
FriMar052021,SPY210305C00450000,0.01,0,0,0.01,0,5.3619,0.0007,0.0001,461,450.00,SPY210305P00450000,0,0,65.94,66.69,0,0,-1,0.0006,0
FriMar052021,SPY210305C00455000,0.01,0,0,0.01,0,6.001,0.0012,0.0002,186,455.00,SPY210305P00455000,66.5,0,70.94,71.69,0,0,-1,0.0006,0
FriMar052021,SPY210305C00460000,0.01,0,0,0.01,0,6.001,0.0006,0.0001,375,460.00,SPY210305P00460000,82.42,0,75.95,76.68,0,0,-0.9994,0.0001,0
FriMar052021,SPY210305C00465000,0,0,0,0.01,0,6.714,0.0011,0.0002,0,465.00,SPY210305P00465000,0,0,80.94,81.69,0,0.02,-1,0.0004,0
FriMar052021,SPY210305C00470000,0.01,0,0,0.01,0,6.726,0.0006,0.0001,70,470.00,SPY210305P00470000,0,0,85.95,86.68,0,0,-0.9992,0.0001,0
FriMar052021,SPY210305C00480000,0,0,0,0.01,0,7.4439,0.0006,0.0001,0,480.00,SPY210305P00480000,0,0,95.94,96.63,0,0,-1,0.0004,0
FriMar052021,SPY210305C00490000,0.01,0.005,0,0.01,1,8.001,0.0005,0.0001,18,490.00,SPY210305P00490000,98.75,0,105.95,106.68,0,0,-0.9994,0.0001,0
MonMar082021,SPY210308C00190000,0,0,193.26,194.19,0,5.677,0.947,0.0005,0,190.00,SPY210308P00190000,0.01,0,0,0.01,0,2.227,-0.0002,0,102
MonMar082021,SPY210308C00195000,0,0,188.26,189.19,0,5.3938,0.9476,0.0006,0,195.00,SPY210308P00195000,0.01,0,0,0.01,0,2.1306,-0.0002,0,166
MonMar082021,SPY210308C00200000,0,0,183.26,184.19,0,5.1236,0.9483,0.0006,0,200.00,SPY210308P00200000,0.01,0.005,0,0.01,1,2.1318,-0.0003,0,8
MonMar082021,SPY210308C00205000,0,0,178.26,179.19,0,4.8655,0.949,0.0006,0,205.00,SPY210308P00205000,0,0,0,0.01,0,2.001,-0.0002,0,0
MonMar082021,SPY210308C00210000,180.98,0,173.26,174.19,0,4.6221,0.9496,0.0006,24,210.00,SPY210308P00210000,0.01,0,0,0.01,0,2.001,-0.0003,0,211
MonMar082021,SPY210308C00215000,0,0,168.26,169.19,0,4.3877,0.9503,0.0007,0,215.00,SPY210308P00215000,0.02,0,0,0.01,0,1.8694,-0.0002,0,51
MonMar082021,SPY210308C00220000,170.99,0,163.26,164.19,0,4.1666,0.951,0.0007,24,220.00,SPY210308P00220000,0.01,0,0,0.01,0,1.825,-0.0003,0,280
MonMar082021,SPY210308C00225000,0,0,158.26,159.19,0,3.9526,0.9517,0.0007,0,225.00,SPY210308P00225000,0.03,0,0,0.01,0,1.7984,-0.0004,0,810
MonMar082021,SPY210308C00230000,0,0,153.26,154.19,0,3.75,0.9523,0.0008,0,230.00,SPY210308P00230000,0.03,0,0,0.01,0,1.6726,-0.0003,0,91
MonMar082021,SPY210308C00235000,0,0,148.26,149.19,0,3.5544,0.953,0.0008,0,235.00,SPY210308P00235000,0.01,0,0,0.01,0,1.6572,-0.0004,0,4
MonMar082021,SPY210308C00240000,149.7,0,143.26,144.19,0,3.3683,0.9537,0.0008,25,240.00,SPY210308P00240000,0.02,0,0,0.01,0,1.5294,-0.0003,0,148
MonMar082021,SPY210308C00245000,0,0,138.26,139.19,0,3.1907,0.9543,0.0009,0,245.00,SPY210308P00245000,0.03,0,0,0.01,0,1.501,-0.0004,0,53
MonMar082021,SPY210308C00250000,0,0,133.27,134.18,0,3.0101,0.9553,0.0009,0,250.00,SPY210308P00250000,0.02,0,0,0.01,0,1.376,-0.0003,0,56
MonMar082021,SPY210308C00255000,0,0,128.27,129.18,0,2.8439,0.956,0.0009,0,255.00,SPY210308P00255000,0.02,0,0,0.01,0,1.376,-0.0004,0,19
MonMar082021,SPY210308C00260000,0,0,123.27,124.18,0,2.6893,0.9564,0.001,0,260.00,SPY210308P00260000,0.01,0,0,0.01,0,1.251,-0.0003,0,634
MonMar082021,SPY210308C00265000,118.69,7.23,118.27,119.18,10,2.5331,0.9571,0.001,0,265.00,SPY210308P00265000,0.01,0.005,0,0.01,5,1.251,-0.0005,0,519
MonMar082021,SPY210308C00270000,113.67,7.21,113.27,114.18,20,2.3889,0.9575,0.0011,0,270.00,SPY210308P00270000,0.01,0.005,0,0.01,65,1.1885,-0.0005,0,855
MonMar082021,SPY210308C00275000,108.68,7.22,108.27,109.19,10,2.2473,0.958,0.0011,0,275.00,SPY210308P00275000,0.01,0,0,0.01,0,1.126,-0.0005,0,1851
MonMar082021,SPY210308C00280000,0,0,103.27,104.19,0,2.1062,0.9588,0.0012,0,280.00,SPY210308P00280000,0.01,0,0,0.01,0,1.0635,-0.0005,0,1930
MonMar082021,SPY210308C00285000,0,0,98.27,99.19,0,1.9822,0.9587,0.0013,0,285.00,SPY210308P00285000,0.02,0,0,0.01,0,0.9681,-0.0003,0,90
MonMar082021,SPY210308C00290000,98.65,0,93.33,93.97,0,1.8476,0.9597,0.0013,0,290.00,SPY210308P00290000,0.01,0,0,0.01,0,0.955,-0.0006,0.0001,109
MonMar082021,SPY210308C00295000,0,0,88.27,89.19,0,1.7262,0.9599,0.0014,0,295.00,SPY210308P00295000,0.01,0,0,0.01,0,0.9143,-0.0007,0.0001,273
MonMar082021,SPY210308C00300000,0,0,83.27,84.19,0,1.6069,0.9602,0.0015,0,300.00,SPY210308P00300000,0.01,-0.005,0,0.01,76,0.8185,-0.0004,0.0001,1483
MonMar082021,SPY210308C00305000,0,0,78.27,79.19,0,1.4961,0.96,0.0016,0,305.00,SPY210308P00305000,0.01,-0.005,0,0.01,33,0.8063,-0.0008,0.0001,712
MonMar082021,SPY210308C00310000,0,0,73.27,74.19,0,1.3854,0.9601,0.0018,0,310.00,SPY210308P00310000,0.01,-0.015,0,0.01,2,0.7294,-0.0006,0.0001,1454
MonMar082021,SPY210308C00315000,0,0,68.33,68.97,0,1.2802,0.9598,0.0019,0,315.00,SPY210308P00315000,0.01,-0.005,0,0.01,10,0.6777,-0.0006,0.0001,495
MonMar082021,SPY210308C00320000,56.34,0,63.37,63.97,0,1.173,0.96,0.0021,1,320.00,SPY210308P00320000,0.01,-0.015,0,0.01,572,0.6258,-0.0007,0.0001,1174
MonMar082021,SPY210308C00325000,58.34,0,58.64,58.74,0,1.0748,0.9594,0.0023,10,325.00,SPY210308P00325000,0.01,-0.025,0,0.01,763,0.5912,-0.0009,0.0002,437
MonMar082021,SPY210308C00330000,0,0,53.64,53.79,0,0.9785,0.9586,0.0026,0,330.00,SPY210308P00330000,0.01,-0.045,0,0.01,1918,0.537,-0.001,0.0002,1834
MonMar082021,SPY210308C00335000,40.77,-0.755,48.65,48.79,9,0.8888,0.9569,0.0029,6,335.00,SPY210308P00335000,0.01,-0.055,0.01,0.02,441,0.5413,-0.0028,0.0004,398
MonMar082021,SPY210308C00340000,43.94,7.385,43.64,43.8,10,0.8003,0.9548,0.0034,126,340.00,SPY210308P00340000,0.01,-0.085,0.01,0.02,1941,0.4889,-0.0031,0.0006,1201
MonMar082021,SPY210308C00345000,34.04,2.455,38.65,38.8,54,0.7081,0.9534,0.0039,51,345.00,SPY210308P00345000,0.02,-0.115,0.01,0.02,1587,0.431,-0.0032,0.0006,3388
MonMar082021,SPY210308C00350000,32.36,5.725,33.67,33.81,18,0.6207,0.9508,0.0047,40,350.00,SPY210308P00350000,0.03,-0.175,0.02,0.03,3546,0.3809,-0.0039,0.0009,5746
MonMar082021,SPY210308C00352000,32.11,7.415,31.66,31.81,153,0.5886,0.9488,0.0051,3,352.00,SPY210308P00352000,0.02,-0.225,0.02,0.03,1435,0.3812,-0.0062,0.0013,1279
MonMar082021,SPY210308C00353000,31.01,7.275,30.66,30.82,118,0.5727,0.9477,0.0053,5,353.00,SPY210308P00353000,0.03,-0.235,0.03,0.04,3009,0.3678,-0.0062,0.0014,995
MonMar082021,SPY210308C00354000,22.54,-0.22,29.67,29.82,12,0.5533,0.9476,0.0055,78,354.00,SPY210308P00354000,0.03,-0.265,0.03,0.04,15598,0.3567,-0.0063,0.0014,833
MonMar082021,SPY210308C00355000,28.9,7.12,28.67,28.82,78,0.5387,0.946,0.0058,134,355.00,SPY210308P00355000,0.04,-0.29,0.04,0.05,4094,0.3592,-0.0084,0.0018,3476
MonMar082021,SPY210308C00356000,22.49,1.665,27.68,27.83,4,0.5218,0.945,0.0061,33,356.00,SPY210308P00356000,0.05,-0.315,0.04,0.05,11207,0.3477,-0.0087,0.0019,771
MonMar082021,SPY210308C00357000,17.62,-2.25,26.68,26.83,13,0.5071,0.9432,0.0064,2,357.00,SPY210308P00357000,0.05,-0.365,0.05,0.06,5770,0.3376,-0.0092,0.0021,846
MonMar082021,SPY210308C00358000,15.48,-3.425,25.68,25.84,22,0.4905,0.942,0.0068,40,358.00,SPY210308P00358000,0.06,-0.405,0.05,0.06,15253,0.335,-0.0112,0.0025,1359
MonMar082021,SPY210308C00359000,25.03,7.045,24.69,24.84,6,0.4737,0.9408,0.0071,101,359.00,SPY210308P00359000,0.06,-0.46,0.06,0.07,4988,0.3315,-0.0133,0.003,1135
MonMar082021,SPY210308C00360000,23.9,6.85,23.7,23.85,116,0.4581,0.939,0.0075,186,360.00,SPY210308P00360000,0.07,-0.515,0.06,0.07,26693,0.3182,-0.0135,0.0031,8828
MonMar082021,SPY210308C00361000,14.13,-2.005,22.71,22.82,127,0.4405,0.938,0.0079,53,361.00,SPY210308P00361000,0.08,-0.58,0.07,0.08,8413,0.3082,-0.0145,0.0034,964
MonMar082021,SPY210308C00362000,21.83,6.605,21.72,21.87,132,0.4277,0.9347,0.0085,270,362.00,SPY210308P00362000,0.09,-0.66,0.08,0.09,4370,0.3031,-0.017,0.004,926
MonMar082021,SPY210308C00363000,11.22,-3.105,20.73,20.87,68,0.4141,0.9315,0.0091,116,363.00,SPY210308P00363000,0.1,-0.75,0.09,0.1,5177,0.2969,-0.0196,0.0046,5021
MonMar082021,SPY210308C00364000,20.21,6.775,19.73,19.89,202,0.398,0.9292,0.0097,193,364.00,SPY210308P00364000,0.1,-0.865,0.1,0.11,5813,0.2899,-0.0224,0.0053,2308
MonMar082021,SPY210308C00365000,18.98,6.415,18.75,18.9,311,0.3796,0.9279,0.0103,348,365.00,SPY210308P00365000,0.12,-0.97,0.11,0.12,15424,0.2771,-0.0233,0.0057,3517
MonMar082021,SPY210308C00366000,18,6.295,17.76,17.91,422,0.3703,0.9214,0.0113,293,366.00,SPY210308P00366000,0.14,-1.095,0.13,0.14,7040,0.2736,-0.0284,0.0068,1054
MonMar082021,SPY210308C00367000,17.32,6.445,16.78,16.93,81,0.3525,0.9192,0.0122,180,367.00,SPY210308P00367000,0.15,-1.25,0.14,0.16,13389,0.2644,-0.0317,0.0077,2477
MonMar082021,SPY210308C00368000,15.95,5.895,15.8,15.96,490,0.3382,0.9145,0.0132,126,368.00,SPY210308P00368000,0.17,-1.41,0.16,0.18,14838,0.2583,-0.0372,0.009,3253
MonMar082021,SPY210308C00369000,14.99,5.735,14.83,14.99,554,0.3271,0.9072,0.0145,303,369.00,SPY210308P00369000,0.21,-1.57,0.19,0.21,13391,0.251,-0.043,0.0104,3041
MonMar082021,SPY210308C00370000,13.86,5.38,13.87,14.02,1027,0.3132,0.9009,0.0159,1166,370.00,SPY210308P00370000,0.24,-1.765,0.22,0.23,44541,0.2454,-0.0511,0.0122,12991
MonMar082021,SPY210308C00371000,13.5,5.775,12.92,13.06,878,0.3011,0.8923,0.0176,697,371.00,SPY210308P00371000,0.29,-1.955,0.27,0.29,19565,0.238,-0.0593,0.0142,3966
MonMar082021,SPY210308C00372000,12.04,5.04,11.96,12.09,1528,0.2903,0.8813,0.0195,156,372.00,SPY210308P00372000,0.35,-2.175,0.32,0.34,21218,0.2323,-0.0707,0.0167,2597
MonMar082021,SPY210308C00373000,11.23,4.935,11.03,11.15,7481,0.2789,0.8695,0.0218,751,373.00,SPY210308P00373000,0.4,-2.42,0.39,0.4,28770,0.2278,-0.0852,0.0196,6987
MonMar082021,SPY210308C00374000,10.28,4.66,10.1,10.23,4208,0.2697,0.8536,0.0243,324,374.00,SPY210308P00374000,0.47,-2.675,0.46,0.48,22453,0.2235,-0.1026,0.0229,2399
MonMar082021,SPY210308C00375000,9.39,4.41,9.21,9.31,14789,0.2596,0.8365,0.0272,1139,375.00,SPY210308P00375000,0.57,-2.935,0.55,0.57,48478,0.2178,-0.1225,0.0266,5158
MonMar082021,SPY210308C00376000,8.49,4.115,8.31,8.4,12311,0.2513,0.8144,0.0304,1120,376.00,SPY210308P00376000,0.65,-3.25,0.66,0.67,29308,0.2128,-0.1463,0.0308,11270
MonMar082021,SPY210308C00377000,7.6,3.79,7.44,7.53,17336,0.2428,0.7895,0.034,1950,377.00,SPY210308P00377000,0.79,-3.54,0.78,0.8,26153,0.2087,-0.1753,0.0354,5985
MonMar082021,SPY210308C00378000,6.78,3.5,6.6,6.68,15217,0.2346,0.7606,0.0378,1725,378.00,SPY210308P00378000,0.94,-3.86,0.93,0.96,33816,0.2022,-0.2065,0.0404,4579
MonMar082021,SPY210308C00379000,5.76,2.975,5.78,5.86,15973,0.2254,0.7287,0.042,2252,379.00,SPY210308P00379000,1.1,-4.215,1.12,1.14,22258,0.1965,-0.2437,0.0456,2162
MonMar082021,SPY210308C00380000,5.11,2.77,5.01,5.08,48201,0.2177,0.6902,0.0463,3361,380.00,SPY210308P00380000,1.35,-4.51,1.35,1.36,43763,0.1907,-0.2859,0.051,7610
MonMar082021,SPY210308C00381000,4.4,2.47,4.27,4.36,24492,0.2096,0.647,0.0507,2123,381.00,SPY210308P00381000,1.63,-4.83,1.59,1.63,27974,0.1847,-0.3352,0.0564,2943
MonMar082021,SPY210308C00382000,3.58,2.015,3.57,3.66,23651,0.2019,0.5978,0.0548,2701,382.00,SPY210308P00382000,1.86,-5.235,1.89,1.93,18103,0.1774,-0.3899,0.0618,3549
MonMar082021,SPY210308C00383000,2.92,1.67,2.93,2.97,25232,0.1952,0.5435,0.0581,2352,383.00,SPY210308P00383000,2.27,-5.5,2.24,2.29,19930,0.1705,-0.4511,0.0664,4573
MonMar082021,SPY210308C00384000,2.35,1.375,2.35,2.39,29015,0.1879,0.484,0.0607,2782,384.00,SPY210308P00384000,2.71,-5.79,2.66,2.72,11612,0.1638,-0.5193,0.0696,2838
MonMar082021,SPY210308C00385000,1.82,1.075,1.83,1.86,48496,0.1807,0.4206,0.0619,12015,385.00,SPY210308P00385000,3.16,-6.115,3.13,3.2,9244,0.1561,-0.5926,0.0711,2852
MonMar082021,SPY210308C00386000,1.39,0.825,1.39,1.42,24981,0.1749,0.3556,0.0609,2732,386.00,SPY210308P00386000,3.65,-6.435,3.68,3.79,3042,0.1488,-0.6692,0.0697,2083
MonMar082021,SPY210308C00387000,1.01,0.595,1.02,1.04,21645,0.1683,0.2897,0.0582,5667,387.00,SPY210308P00387000,4.42,-6.525,4.3,4.41,8483,0.1384,-0.7507,0.0656,3050
MonMar082021,SPY210308C00388000,0.73,0.425,0.71,0.73,19067,0.1623,0.2268,0.0531,3312,388.00,SPY210308P00388000,5,-6.865,4.98,5.11,849,0.1271,-0.8317,0.0566,1544
MonMar082021,SPY210308C00389000,0.49,0.265,0.48,0.5,10484,0.157,0.17,0.0461,4429,389.00,SPY210308P00389000,5.97,-6.825,5.75,5.87,357,0.1104,-0.9136,0.0408,1171
MonMar082021,SPY210308C00390000,0.33,0.155,0.32,0.33,48042,0.1528,0.122,0.0379,21639,390.00,SPY210308P00390000,6.55,-7.165,6.57,6.69,1181,0,-0.8803,0.0377,3337
MonMar082021,SPY210308C00391000,0.21,0.085,0.2,0.21,7298,0.1504,0.085,0.0296,3760,391.00,SPY210308P00391000,7.69,-6.985,7.41,7.57,210,0.02,-0.9228,0.0286,594
MonMar082021,SPY210308C00392000,0.13,0.035,0.12,0.13,19306,0.1477,0.0562,0.0219,4767,392.00,SPY210308P00392000,8.51,-7.15,8.33,8.49,271,0.02,-0.9542,0.0198,445
MonMar082021,SPY210308C00393000,0.09,0.015,0.06,0.08,9156,0.1466,0.0368,0.0157,15268,393.00,SPY210308P00393000,9.39,-7.245,9.28,9.44,134,0.02,-0.9766,0.012,379
MonMar082021,SPY210308C00394000,0.04,-0.015,0.03,0.04,4837,0.1451,0.0228,0.0106,5275,394.00,SPY210308P00394000,10.23,-7.38,10.25,10.41,46,0.02,-0.9913,0.0055,1548
MonMar082021,SPY210308C00395000,0.03,-0.015,0.02,0.03,5162,0.1441,0.0136,0.0069,7664,395.00,SPY210308P00395000,11.28,-7.32,11.24,11.39,109,0.02,-1,0.0054,480
MonMar082021,SPY210308C00396000,0.01,-0.025,0.01,0.02,2444,0.1451,0.0086,0.0046,5917,396.00,SPY210308P00396000,12.33,-7.26,12.23,12.38,149,0.02,-0.9919,0.0044,251
MonMar082021,SPY210308C00397000,0.01,-0.015,0,0.01,1638,0.1562,0.0085,0.0042,5898,397.00,SPY210308P00397000,12.96,-7.63,13.27,13.37,69,0.02,-0.9957,0.0025,213
MonMar082021,SPY210308C00398000,0.01,-0.005,0,0.01,875,0.1406,0.0022,0.0014,1826,398.00,SPY210308P00398000,16.5,0,14.02,14.66,0,0.02,-0.9904,0.0043,132
MonMar082021,SPY210308C00399000,0.01,-0.005,0,0.01,783,0.1522,0.0025,0.0014,2741,399.00,SPY210308P00399000,14.53,-8.05,14.82,15.57,1,0.02,-0.9981,0.0012,53
MonMar082021,SPY210308C00400000,0.01,-0.005,0,0.01,896,0.1607,0.0023,0.0013,34506,400.00,SPY210308P00400000,16.33,-7.25,15.82,16.65,130,0.02,-0.9981,0.0011,58
MonMar082021,SPY210308C00401000,0.01,-0.005,0,0.01,278,0.1689,0.0021,0.0011,3938,401.00,SPY210308P00401000,24.97,0,16.82,17.65,0,0.02,-0.9942,0.0025,96
MonMar082021,SPY210308C00402000,0.01,-0.005,0,0.01,2621,0.1744,0.0017,0.0009,1409,402.00,SPY210308P00402000,28.5,2.94,18.03,18.65,1,0.02,-0.9915,0.0031,53
MonMar082021,SPY210308C00403000,0.01,0,0,0.01,164,0.1825,0.0016,0.0008,1523,403.00,SPY210308P00403000,21.15,-5.405,18.82,19.73,4,0.02,-0.9978,0.001,99
MonMar082021,SPY210308C00404000,0.01,0.005,0,0.01,51,0.1939,0.0018,0.0009,777,404.00,SPY210308P00404000,15.77,0,19.83,20.72,0,0.02,-1,0.0027,12
MonMar082021,SPY210308C00405000,0.01,0.005,0,0.01,4,0.1997,0.0015,0.0007,3366,405.00,SPY210308P00405000,16.02,0,20.82,21.65,0,0.02,-0.997,0.0012,55
MonMar082021,SPY210308C00406000,0.01,0.005,0,0.01,85,0.2158,0.0021,0.0009,394,406.00,SPY210308P00406000,18.15,0,22.16,22.64,0,0.02,-0.9783,0.0049,7
MonMar082021,SPY210308C00407000,0.01,0.005,0,0.01,2,0.2237,0.002,0.0008,770,407.00,SPY210308P00407000,26.3,0,22.83,23.72,0,0.02,-0.9869,0.0033,1
MonMar082021,SPY210308C00408000,0.01,0.005,0,0.01,8,0.2322,0.0019,0.0008,658,408.00,SPY210308P00408000,31.53,0.075,23.83,24.65,4,0.02,-0.9856,0.0034,1
MonMar082021,SPY210308C00409000,0.01,0.005,0,0.01,10,0.2402,0.0018,0.0007,1689,409.00,SPY210308P00409000,22.11,0,24.83,25.72,0,0.02,-0.9914,0.0023,0
MonMar082021,SPY210308C00410000,0.01,0.005,0,0.01,61,0.2476,0.0017,0.0006,2765,410.00,SPY210308P00410000,28.74,-4.805,25.82,26.64,1,0.02,-0.9981,0.0007,5
MonMar082021,SPY210308C00411000,0.02,0,0,0.01,0,0.2593,0.0019,0.0007,171,411.00,SPY210308P00411000,23.43,0,26.83,27.72,0,0.02,-0.996,0.0012,4
MonMar082021,SPY210308C00412000,0.01,0,0,0.01,0,0.2686,0.0019,0.0006,505,412.00,SPY210308P00412000,29.66,0,28.04,28.64,0,0.02,-0.9931,0.0017,0
MonMar082021,SPY210308C00413000,0.01,0,0,0.01,0,0.2754,0.0017,0.0006,428,413.00,SPY210308P00413000,30.39,0,28.82,29.64,0,0.02,-1,0.0022,54
MonMar082021,SPY210308C00414000,0.01,0.005,0,0.01,1,0.2829,0.0017,0.0005,457,414.00,SPY210308P00414000,25.67,0,29.83,30.65,0,0.02,-1,0.0016,4
MonMar082021,SPY210308C00415000,0.01,0,0,0.01,0,0.2858,0.0014,0.0004,316,415.00,SPY210308P00415000,29.91,0,30.83,31.72,0,0.02,-0.9869,0.0025,0
MonMar082021,SPY210308C00416000,0.01,0,0,0.01,0,0.2941,0.0013,0.0004,264,416.00,SPY210308P00416000,24.03,0,31.83,32.72,0,0.02,-0.9981,0.0006,4
MonMar082021,SPY210308C00417000,0.01,0,0,0.01,0,0.3023,0.0013,0.0004,233,417.00,SPY210308P00417000,25.01,0,32.82,33.73,0,0.02,-0.997,0.0008,12
MonMar082021,SPY210308C00418000,0.01,0.005,0,0.01,7,0.3089,0.0012,0.0004,101,418.00,SPY210308P00418000,0,0,33.83,34.72,0,0.02,-0.9964,0.0009,0
MonMar082021,SPY210308C00419000,0.01,0,0,0.01,0,0.3098,0.001,0.0003,24,419.00,SPY210308P00419000,26.25,0,34.83,35.64,0,0.02,-0.9981,0.0005,24
MonMar082021,SPY210308C00420000,0.01,0.005,0,0.01,1,0.3243,0.0012,0.0003,205,420.00,SPY210308P00420000,35.67,-7.865,35.83,36.72,1,0.02,-0.9979,0.0005,0
MonMar082021,SPY210308C00421000,0.01,0,0,0.01,0,0.3304,0.0011,0.0003,108,421.00,SPY210308P00421000,0,0,37.16,37.65,0,0.02,-0.9843,0.0024,0
MonMar082021,SPY210308C00422000,0.01,0,0,0.01,0,0.3327,0.0009,0.0003,403,422.00,SPY210308P00422000,29.81,0,38.03,38.65,0,0.02,-0.9941,0.0012,25
MonMar082021,SPY210308C00423000,0.01,0,0,0.01,0,0.3458,0.001,0.0003,229,423.00,SPY210308P00423000,0,0,38.82,39.73,0,0.02,-0.9945,0.0011,0
MonMar082021,SPY210308C00424000,0.02,0,0,0.01,0,0.3658,0.0014,0.0004,22,424.00,SPY210308P00424000,31.22,0,40.1,40.62,0,0.02,-0.9914,0.0015,24
MonMar082021,SPY210308C00425000,0.01,0,0,0.01,0,0.3737,0.0014,0.0004,131,425.00,SPY210308P00425000,0,0,41.07,41.72,0,0.02,-0.9876,0.0019,0
MonMar082021,SPY210308C00426000,0.03,0,0,0.01,0,0.3638,0.0008,0.0002,2,426.00,SPY210308P00426000,47.58,-1.96,42.1,42.59,4,0.02,-0.994,0.0011,24
MonMar082021,SPY210308C00427000,0.03,0,0,0.01,0,0.3711,0.0008,0.0002,1,427.00,SPY210308P00427000,0,0,43.09,43.59,0,0.02,-0.9958,0.0008,0
MonMar082021,SPY210308C00428000,0.02,0,0,0.01,0,0.3903,0.0011,0.0003,204,428.00,SPY210308P00428000,0,0,44.07,44.61,0,0.02,-0.9955,0.0008,0
MonMar082021,SPY210308C00429000,0.01,0,0,0.01,0,0.3973,0.0011,0.0003,241,429.00,SPY210308P00429000,0,0,45.1,45.58,0,0.02,-0.995,0.0009,0
MonMar082021,SPY210308C00430000,0.01,0,0,0.01,0,0.4143,0.0014,0.0003,811,430.00,SPY210308P00430000,51.58,-1.905,46.1,46.58,4,0.02,-0.9954,0.0008,0
MonMar082021,SPY210308C00435000,0.01,0,0,0.01,0,0.4504,0.0012,0.0003,146,435.00,SPY210308P00435000,0,0,50.82,51.72,0,0.02,-0.997,0.0005,0
MonMar082021,SPY210308C00440000,0.01,0,0,0.01,0,0.4861,0.0011,0.0002,53,440.00,SPY210308P00440000,0,0,56.09,56.72,0,0.02,-0.989,0.0013,0
MonMar082021,SPY210308C00445000,0.01,0,0,0.01,0,0.5261,0.0011,0.0002,19,445.00,SPY210308P00445000,0,0,61.06,61.67,0,0.02,-0.9932,0.0008,0
MonMar082021,SPY210308C00450000,0.01,0,0,0.01,0,0.5339,0.0006,0.0001,3,450.00,SPY210308P00450000,68.73,-4.805,66.06,66.67,20,0.02,-0.9934,0.0008,0
MonMar082021,SPY210308C00455000,0.01,0,0,0.01,0,0.6017,0.001,0.0002,45,455.00,SPY210308P00455000,0,0,71.07,71.73,0,0.02,-0.9906,0.0009,0
MonMar082021,SPY210308C00460000,0.01,0,0,0.01,0,0.6325,0.0009,0.0001,220,460.00,SPY210308P00460000,0,0,76.06,76.73,0,0.02,-0.9914,0.0008,0
MonMar082021,SPY210308C00465000,0,0,0,0.01,0,0.6661,0.0009,0.0001,0,465.00,SPY210308P00465000,0,0,80.82,81.73,0,0.02,-0.9936,0.0006,0
MonMar082021,SPY210308C00470000,0.01,0,0,0.01,0,0.6686,0.0005,0.0001,2,470.00,SPY210308P00470000,0,0,86.03,86.67,0,0.02,-0.996,0.0004,0
WedMar102021,SPY210310C00215000,0,0,168.26,169.19,0,3.4069,0.9502,0.0007,0,215.00,SPY210310P00215000,0.03,0,0,0.01,0,1.501,-0.0004,0,636
WedMar102021,SPY210310C00220000,0,0,163.26,164.19,0,3.2342,0.9509,0.0007,0,220.00,SPY210310P00220000,0.01,0,0,0.01,0,1.376,-0.0002,0,33
WedMar102021,SPY210310C00225000,0,0,158.26,159.2,0,3.0692,0.9516,0.0007,0,225.00,SPY210310P00225000,0.01,0,0,0.01,0,1.376,-0.0004,0,56
WedMar102021,SPY210310C00230000,0,0,153.26,154.2,0,2.9114,0.9522,0.0008,0,230.00,SPY210310P00230000,0.03,0,0,0.01,0,1.251,-0.0002,0,305
WedMar102021,SPY210310C00235000,0,0,148.26,149.2,0,2.7604,0.9529,0.0008,0,235.00,SPY210310P00235000,0.01,0,0,0.01,0,1.251,-0.0003,0,31
WedMar102021,SPY210310C00240000,0,0,143.26,144.2,0,2.6157,0.9535,0.0008,0,240.00,SPY210310P00240000,0.05,0,0,0.01,0,1.1885,-0.0003,0,75
WedMar102021,SPY210310C00245000,0,0,138.26,139.2,0,2.4769,0.9542,0.0009,0,245.00,SPY210310P00245000,0.01,0,0,0.01,0,1.126,-0.0003,0,17
WedMar102021,SPY210310C00250000,0,0,133.27,134.19,0,2.3357,0.9553,0.0009,0,250.00,SPY210310P00250000,0.01,0,0,0.01,0,1.126,-0.0005,0,268
WedMar102021,SPY210310C00255000,0,0,128.27,129.19,0,2.2116,0.9557,0.0009,0,255.00,SPY210310P00255000,0.01,0.005,0,0.01,150,1.0635,-0.0004,0,138
WedMar102021,SPY210310C00260000,0,0,123.27,124.19,0,2.0866,0.9564,0.001,0,260.00,SPY210310P00260000,0.01,0,0,0.01,0,0.9899,-0.0003,0,344
WedMar102021,SPY210310C00265000,118.91,7.445,118.32,118.99,10,1.9684,0.9569,0.001,0,265.00,SPY210310P00265000,0.01,0,0,0.01,0,0.9529,-0.0004,0,436
WedMar102021,SPY210310C00270000,113.89,7.42,113.27,114.19,20,1.8545,0.9574,0.0011,0,270.00,SPY210310P00270000,0.02,0,0,0.01,0,0.8892,-0.0003,0,434
WedMar102021,SPY210310C00275000,108.9,7.425,108.32,108.99,10,1.7448,0.9579,0.0011,0,275.00,SPY210310P00275000,0.01,-0.005,0,0.01,1,0.8544,-0.0004,0,71
WedMar102021,SPY210310C00280000,0,0,103.27,104.2,0,1.6378,0.9585,0.0012,0,280.00,SPY210310P00280000,0.02,0,0,0.01,0,0.8238,-0.0005,0,324
